#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
462	3	768	361	13264	3	18	1	31	30	-1	14514	Free
463	108	997	362	13967	8	22	5	40	35	-1	13967	Free
464	7	895	363	13835	7	20	1	36	35	-1	13835	Free
465	81	969	364	14790	6	19	4	39	35	-1	14790	Free
466	81	794	364	14790	6	19	4	32	28	-1	16540	Free
467	8	692	365	13295	8	17	1	28	27	-1	15295	Free
468	8	742	365	13295	8	17	1	30	29	-1	14795	Free
469	28	871	366	14005	3	21	2	35	33	-1	14505	Free
470	129	969	367	14494	4	19	6	39	33	-1	14994	Free
471	129	869	367	14494	4	19	6	35	29	-1	15994	Free
472	129	919	367	14494	4	19	6	37	31	-1	15494	Free
473	152	947	368	14927	2	22	7	38	31	-1	15927	Free
474	179	945	369	14687	4	20	8	38	30	-1	15937	Free
475	252	997	370	14927	2	22	11	40	29	-1	16427	Free
476	77	898	371	14579	2	23	4	36	32	-1	15329	Free
477	227	947	372	14927	2	22	10	38	28	-1	16677	Free
478	227	972	372	14927	2	22	10	39	29	-1	16427	Free
479	54	844	373	14494	4	19	3	34	31	-1	15494	Free
480	180	871	374	13797	5	21	8	35	27	-1	15797	Free
481	180	996	374	13797	5	21	8	40	32	-1	14547	Free
482	180	921	374	13797	5	21	8	37	29	-1	15297	Free
483	152	922	375	14927	2	22	7	37	30	-1	16177	Free
484	152	847	375	14927	2	22	7	34	27	-1	16927	Free
485	101	875	376	13655	1	25	5	35	30	-1	14905	Free
486	82	793	377	14075	7	18	4	32	28	-1	15825	Free
487	82	843	377	14075	7	18	4	34	30	-1	15325	Free
488	104	849	378	13282	4	24	5	34	29	-1	14782	Free
489	52	894	379	13373	2	19	3	36	33	-1	13873	Free
490	52	944	379	13373	2	19	3	38	35	-1	13373	Free
491	103	922	380	14901	3	22	5	37	32	-1	15651	Free
492	103	847	380	14901	3	22	5	34	29	-1	16401	Free
493	301	998	381	13355	1	23	13	40	27	-1	15355	Free
494	27	792	382	13299	2	17	2	32	30	-1	14549	Free
495	27	867	382	13299	2	17	2	35	33	-1	13799	Free
496	130	875	383	13151	5	25	6	35	29	-1	14651	Free
497	133	998	384	13115	8	23	6	40	34	-1	13365	Free
498	132	825	385	13326	7	25	6	33	27	-1	15326	Free
499	59	948	386	14566	9	23	3	38	35	-1	14566	Free
500	56	748	387	14817	6	23	3	30	27	-1	16817	Free
501	205	974	388	14686	5	24	9	39	30	-1	15936	Free
502	26	725	389	13655	1	25	2	29	27	-1	15655	Free
503	83	848	390	13115	8	23	4	34	30	-1	14365	Free
504	233	917	391	13295	8	17	10	37	27	-1	15295	Free
505	76	967	392	14432	1	17	4	39	35	-1	14432	Free
506	76	792	392	14432	1	17	4	32	28	-1	16182	Free
507	30	744	393	14893	5	19	2	30	28	-1	16643	Free
508	30	869	393	14893	5	19	2	35	33	-1	15393	Free
509	258	970	394	13774	8	20	11	39	28	-1	15524	Free
510	32	922	395	13887	7	22	2	37	35	-1	13887	Free
511	32	747	395	13887	7	22	2	30	28	-1	15637	Free
512	77	868	396	13062	2	18	4	35	31	-1	14062	Free
513	2	725	397	13959	2	25	1	29	28	-1	15709	Free
514	2	750	397	13959	2	25	1	30	29	-1	15459	Free
515	152	898	398	14579	2	23	7	36	29	-1	16079	Free
516	156	997	399	14682	6	22	7	40	33	-1	15182	Free
517	156	897	399	14682	6	22	7	36	29	-1	16182	Free
518	156	872	399	14682	6	22	7	35	28	-1	16432	Free
519	227	944	400	13373	2	19	10	38	28	-1	15123	Free
520	8	825	401	13994	8	25	1	33	32	-1	14744	Free
521	8	850	401	13994	8	25	1	34	33	-1	14494	Free
522	9	868	402	13548	9	18	1	35	34	-1	13798	Free
523	32	800	403	13326	7	25	2	32	30	-1	14576	Free
524	80	795	404	13980	5	20	4	32	28	-1	15730	Free
525	77	922	405	14927	2	22	4	37	33	-1	15427	Free
526	77	772	405	14927	2	22	4	31	27	-1	16927	Free
527	77	822	405	14927	2	22	4	33	29	-1	16427	Free
528	102	975	406	13959	2	25	5	39	34	-1	14209	Free
529	233	973	407	13115	8	23	10	39	29	-1	14615	Free
530	79	821	408	14710	4	21	4	33	29	-1	16210	Free
531	79	796	408	14710	4	21	4	32	28	-1	16460	Free
532	230	969	409	14893	5	19	10	39	29	-1	16393	Free
533	133	994	410	13408	8	19	6	40	34	-1	13658	Free
534	176	999	411	13912	1	24	8	40	32	-1	14662	Free
535	83	772	412	13967	8	22	4	31	27	-1	15967	Free
536	256	947	413	14682	6	22	11	38	27	-1	16682	Free
537	158	992	414	13295	8	17	7	40	33	-1	13795	Free
538	29	871	415	14710	4	21	2	35	33	-1	15210	Free
539	277	970	416	13620	2	20	12	39	27	-1	15620	Free
540	277	995	416	13620	2	20	12	40	28	-1	15370	Free
541	180	996	417	13797	5	21	8	40	32	-1	14547	Free
542	103	848	418	14916	3	23	5	34	29	-1	16416	Free
543	103	873	418	14916	3	23	5	35	30	-1	16166	Free
544	103	798	418	14916	3	23	5	32	27	-1	16916	Free
545	27	923	419	14579	2	23	2	37	35	-1	14579	Free
546	302	996	420	14931	2	21	13	40	27	-1	16931	Free
547	79	821	421	14710	4	21	4	33	29	-1	16210	Free
548	79	871	421	14710	4	21	4	35	31	-1	15710	Free
549	51	950	422	13655	1	25	3	38	35	-1	13655	Free
550	126	944	423	13869	1	19	6	38	32	-1	14619	Free
551	251	942	424	14432	1	17	11	38	27	-1	16432	Free
552	29	849	425	13282	4	24	2	34	32	-1	14032	Free
553	29	774	425	13282	4	24	2	31	29	-1	14782	Free
554	180	947	426	14738	5	22	8	38	30	-1	15988	Free
555	179	998	427	14117	4	23	8	40	32	-1	14867	Free
556	106	847	428	14682	6	22	5	34	29	-1	16182	Free
557	183	967	429	13295	8	17	8	39	31	-1	14295	Free
558	77	871	430	14931	2	21	4	35	31	-1	15931	Free
559	77	796	430	14931	2	21	4	32	28	-1	16681	Free
560	59	948	431	14566	9	23	3	38	35	-1	14566	Free
561	59	923	431	14566	9	23	3	37	34	-1	14816	Free
562	284	969	432	14122	9	19	12	39	27	-1	16122	Free
563	30	819	433	14893	5	19	2	33	31	-1	15893	Free
564	81	820	434	14140	6	20	4	33	29	-1	15640	Free
565	202	896	435	14931	2	21	9	36	27	-1	16931	Free
566	28	848	436	14916	3	23	2	34	32	-1	15666	Free
567	82	768	437	14075	7	18	4	31	27	-1	16075	Free
568	156	993	438	14903	6	18	7	40	33	-1	15403	Free
569	109	893	439	13548	9	18	5	36	31	-1	14548	Free
570	109	818	439	13548	9	18	5	33	28	-1	15298	Free
571	109	918	439	13548	9	18	5	37	32	-1	14298	Free
572	133	998	440	13115	8	23	6	40	34	-1	13365	Free
573	232	917	441	13023	7	17	10	37	27	-1	15023	Free
574	232	942	441	13023	7	17	10	38	28	-1	14773	Free
575	180	918	442	13060	5	18	8	37	29	-1	14560	Free
576	6	725	443	13119	6	25	1	29	28	-1	14869	Free
577	158	970	444	13774	8	20	7	39	32	-1	14524	Free
578	158	945	444	13774	8	20	7	38	31	-1	14774	Free
579	52	950	445	13959	2	25	3	38	35	-1	13959	Free
580	52	850	445	13959	2	25	3	34	31	-1	14959	Free
581	127	945	446	13620	2	20	6	38	32	-1	14370	Free
582	82	842	447	13023	7	17	4	34	30	-1	14273	Free
583	82	892	447	13023	7	17	4	36	32	-1	13773	Free
584	157	894	448	13339	7	19	7	36	29	-1	14839	Free
585	126	869	449	13869	1	19	6	35	29	-1	15369	Free
586	104	867	450	13767	4	17	5	35	30	-1	15017	Free
587	59	749	451	13886	9	24	3	30	27	-1	15886	Free
588	59	824	451	13886	9	24	3	33	30	-1	15136	Free
589	184	994	452	14122	9	19	8	40	32	-1	14872	Free
590	106	942	453	13511	6	17	5	38	33	-1	14011	Free
591	226	946	454	14700	1	21	10	38	28	-1	16450	Free
592	226	996	454	14700	1	21	10	40	30	-1	15950	Free
593	29	919	455	14494	4	19	2	37	35	-1	14494	Free
594	5	843	456	13060	5	18	1	34	33	-1	13560	Free
595	5	868	456	13060	5	18	1	35	34	-1	13310	Free
596	184	994	457	14122	9	19	8	40	32	-1	14872	Free
597	231	997	458	14682	6	22	10	40	30	-1	15932	Free
598	51	899	459	13912	1	24	3	36	33	-1	14412	Free
599	51	849	459	13912	1	24	3	34	31	-1	14912	Free
600	32	725	460	13326	7	25	2	29	27	-1	15326	Free
601	204	971	461	14710	4	21	9	39	30	-1	15960	Free
602	204	896	461	14710	4	21	9	36	27	-1	16710	Free
603	59	892	462	14405	9	17	3	36	33	-1	14905	Free
604	59	942	462	14405	9	17	3	38	35	-1	14405	Free
605	59	745	463	13140	9	20	3	30	27	-1	15140	Free
606	153	975	464	14873	3	25	7	39	32	-1	15623	Free
607	152	868	465	13062	2	18	7	35	28	-1	14812	Free
608	105	844	466	14893	5	19	5	34	29	-1	16393	Free
609	105	869	466	14893	5	19	5	35	30	-1	16143	Free
610	106	992	467	13511	6	17	5	40	35	-1	13511	Free
611	251	996	468	14700	1	21	11	40	29	-1	16200	Free
612	26	919	469	13869	1	19	2	37	35	-1	13869	Free
613	103	822	470	14901	3	22	5	33	28	-1	16651	Free
614	107	920	471	13835	7	20	5	37	32	-1	14585	Free
615	107	795	471	13835	7	20	5	32	27	-1	15835	Free
616	52	899	472	14998	2	24	3	36	33	-1	15498	Free
617	132	817	473	13023	7	17	6	33	27	-1	15023	Free
618	127	818	474	13062	2	18	6	33	27	-1	15062	Free
619	280	973	475	13068	5	23	12	39	27	-1	15068	Free
620	157	993	476	14075	7	18	7	40	33	-1	14575	Free
621	257	947	477	13887	7	22	11	38	27	-1	15887	Free
622	55	819	478	14893	5	19	3	33	30	-1	16143	Free
623	106	919	479	14790	6	19	5	37	32	-1	15540	Free
624	30	769	480	14893	5	19	2	31	29	-1	16393	Free
625	128	921	481	14005	3	21	6	37	31	-1	15005	Free
626	227	947	482	14927	2	22	10	38	28	-1	16677	Free
627	227	922	482	14927	2	22	10	37	27	-1	16927	Free
628	207	917	483	13023	7	17	9	37	28	-1	14773	Free
629	209	893	484	13548	9	18	9	36	27	-1	15548	Free
630	105	967	485	13452	5	17	5	39	34	-1	13702	Free
631	105	867	485	13452	5	17	5	35	30	-1	14702	Free
632	201	974	486	13912	1	24	9	39	30	-1	15162	Free
633	180	872	487	14738	5	22	8	35	27	-1	16738	Free
634	159	1000	488	14278	9	25	7	40	33	-1	14778	Free
635	6	849	489	13614	6	24	1	34	33	-1	14114	Free
636	233	997	490	13967	8	22	10	40	30	-1	15217	Free
637	28	900	491	14873	3	25	2	36	34	-1	15123	Free
638	178	868	492	13264	3	18	8	35	27	-1	15264	Free
639	5	743	493	13060	5	18	1	30	29	-1	14560	Free
640	5	893	493	13060	5	18	1	36	35	-1	13060	Free
641	29	921	494	14710	4	21	2	37	35	-1	14710	Free
642	83	770	495	13774	8	20	4	31	27	-1	15774	Free
643	83	945	495	13774	8	20	4	38	34	-1	14024	Free
644	234	995	496	13140	9	20	10	40	30	-1	14390	Free
645	9	775	497	14278	9	25	1	31	30	-1	15528	Free
646	80	822	498	14738	5	22	4	33	29	-1	16238	Free
647	133	944	499	13408	8	19	6	38	32	-1	14158	Free
648	129	894	500	14494	4	19	6	36	30	-1	15744	Free
649	106	893	501	14903	6	18	5	36	31	-1	15903	Free
650	106	868	501	14903	6	18	5	35	30	-1	16153	Free
651	158	899	502	13286	8	24	7	36	29	-1	14786	Free
652	54	948	503	14117	4	23	3	38	35	-1	14117	Free
653	54	798	503	14117	4	23	3	32	29	-1	15617	Free
654	103	870	504	13922	3	20	5	35	30	-1	15172	Free
655	103	970	504	13922	3	20	5	39	34	-1	14172	Free
656	133	824	505	13286	8	24	6	33	27	-1	15286	Free
657	59	871	506	13225	9	21	3	35	32	-1	13975	Free
658	59	921	506	13225	9	21	3	37	34	-1	13475	Free
659	309	993	507	13548	9	18	13	40	27	-1	15548	Free
660	54	845	508	14687	4	20	3	34	31	-1	15687	Free
661	231	975	509	13119	6	25	10	39	29	-1	14619	Free
662	251	948	510	13355	1	23	11	38	27	-1	15355	Free
663	305	992	511	13452	5	17	13	40	27	-1	15452	Free
664	27	800	512	13959	2	25	2	32	30	-1	15209	Free
665	134	920	513	13140	9	20	6	37	31	-1	14140	Free
666	152	899	514	14998	2	24	7	36	29	-1	16498	Free
667	9	720	515	13140	9	20	1	29	28	-1	14890	Free
668	179	993	516	13428	4	18	8	40	32	-1	14178	Free
669	108	824	517	13286	8	24	5	33	28	-1	15036	Free
670	105	967	518	13452	5	17	5	39	34	-1	13702	Free
671	257	947	519	13887	7	22	11	38	27	-1	15887	Free
672	53	874	520	14452	3	24	3	35	32	-1	15202	Free
673	53	849	520	14452	3	24	3	34	31	-1	15452	Free
674	204	949	521	13282	4	24	9	38	29	-1	14782	Free
675	202	998	522	14579	2	23	9	40	31	-1	15579	Free
676	102	969	523	13373	2	19	5	39	34	-1	13623	Free
677	53	894	524	13026	3	19	3	36	33	-1	13526	Free
678	209	921	525	13225	9	21	9	37	28	-1	14975	Free
679	80	800	526	13151	5	25	4	32	28	-1	14901	Free
680	80	925	526	13151	5	25	4	37	33	-1	13651	Free
681	176	948	527	13355	1	23	8	38	30	-1	14605	Free
682	176	898	527	13355	1	23	8	36	28	-1	15105	Free
683	180	996	528	13797	5	21	8	40	32	-1	14547	Free
684	180	971	528	13797	5	21	8	39	31	-1	14797	Free
685	103	993	529	13264	3	18	5	40	35	-1	13264	Free
686	105	894	530	14893	5	19	5	36	31	-1	15893	Free
687	105	819	530	14893	5	19	5	33	28	-1	16643	Free
688	58	744	531	13408	8	19	3	30	27	-1	15408	Free
689	58	944	531	13408	8	19	3	38	35	-1	13408	Free
690	54	849	532	13282	4	24	3	34	31	-1	14282	Free
691	54	899	532	13282	4	24	3	36	33	-1	13782	Free
692	101	821	533	14700	1	21	5	33	28	-1	16450	Free
693	84	974	534	13886	9	24	4	39	35	-1	13886	Free
694	303	993	535	13264	3	18	13	40	27	-1	15264	Free
695	52	793	536	13062	2	18	3	32	29	-1	14562	Free
696	151	945	537	13089	1	20	7	38	31	-1	14089	Free
697	156	899	538	13614	6	24	7	36	29	-1	15114	Free
698	251	996	539	14700	1	21	11	40	29	-1	16200	Free
699	251	971	539	14700	1	21	11	39	28	-1	16450	Free
700	56	898	540	14817	6	23	3	36	33	-1	15317	Free
701	56	748	540	14817	6	23	3	30	27	-1	16817	Free
702	51	796	541	14700	1	21	3	32	29	-1	16200	Free
703	184	971	542	13225	9	21	8	39	31	-1	14225	Free
704	128	944	543	13026	3	19	6	38	32	-1	13776	Free
705	301	999	544	13912	1	24	13	40	27	-1	15912	Free
706	54	817	545	13767	4	17	3	33	30	-1	15017	Free
707	128	868	546	13264	3	18	6	35	29	-1	14764	Free
708	154	842	547	13767	4	17	7	34	27	-1	15767	Free
709	76	824	548	13912	1	24	4	33	29	-1	15412	Free
710	133	999	549	13286	8	24	6	40	34	-1	13536	Free
711	234	946	550	13225	9	21	10	38	28	-1	14975	Free
712	208	996	551	13229	8	21	9	40	31	-1	14229	Free
713	208	971	551	13229	8	21	9	39	30	-1	14479	Free
714	178	875	552	14873	3	25	8	35	27	-1	16873	Free
715	181	944	553	14790	6	19	8	38	30	-1	16040	Free
716	281	997	554	14682	6	22	12	40	28	-1	16432	Free
717	130	972	555	14738	5	22	6	39	33	-1	15238	Free
718	201	900	556	13655	1	25	9	36	27	-1	15655	Free
719	253	944	557	13026	3	19	11	38	27	-1	15026	Free
720	56	768	558	14903	6	18	3	31	28	-1	16653	Free
721	256	969	559	14790	6	19	11	39	28	-1	16540	Free
722	84	942	560	14405	9	17	4	38	34	-1	14655	Free
723	1	773	561	13355	1	23	1	31	30	-1	14605	Free
724	205	969	562	14893	5	19	9	39	30	-1	16143	Free
725	204	925	563	14312	4	25	9	37	28	-1	16062	Free
726	126	897	564	13375	1	22	6	36	30	-1	14625	Free
727	78	946	565	14005	3	21	4	38	34	-1	14255	Free
728	54	796	566	14710	4	21	3	32	29	-1	16210	Free
729	54	921	566	14710	4	21	3	37	34	-1	14960	Free
730	54	821	566	14710	4	21	3	33	30	-1	15960	Free
731	26	921	567	14700	1	21	2	37	35	-1	14700	Free
732	51	924	568	13912	1	24	3	37	34	-1	14162	Free
733	131	923	569	14817	6	23	6	37	31	-1	15817	Free
734	84	844	570	14122	9	19	4	34	30	-1	15372	Free
735	7	772	571	13887	7	22	1	31	30	-1	15137	Free
736	29	873	572	14117	4	23	2	35	33	-1	14617	Free
737	56	925	573	13119	6	25	3	37	34	-1	13369	Free
738	56	800	573	13119	6	25	3	32	29	-1	14619	Free
739	56	900	573	13119	6	25	3	36	33	-1	13619	Free
740	151	925	574	13655	1	25	7	37	30	-1	14905	Free
741	159	947	575	13713	9	22	7	38	31	-1	14713	Free
742	176	918	576	13840	1	18	8	37	29	-1	15340	Free
743	8	749	577	13286	8	24	1	30	29	-1	14786	Free
744	51	871	578	14700	1	21	3	35	32	-1	15450	Free
745	155	921	579	13797	5	21	7	37	30	-1	15047	Free
746	152	997	580	14927	2	22	7	40	33	-1	15427	Free
747	152	947	580	14927	2	22	7	38	31	-1	15927	Free
748	159	850	581	14278	9	25	7	34	27	-1	16278	Free
749	205	996	582	13797	5	21	9	40	31	-1	14797	Free
750	107	844	583	13339	7	19	5	34	29	-1	14839	Free
751	107	969	583	13339	7	19	5	39	34	-1	13589	Free
752	228	925	584	14873	3	25	10	37	27	-1	16873	Free
753	107	795	585	13835	7	20	5	32	27	-1	15835	Free
754	178	994	586	13026	3	19	8	40	32	-1	13776	Free
755	205	998	587	13068	5	23	9	40	31	-1	14068	Free
756	108	871	588	13229	8	21	5	35	30	-1	14479	Free
757	108	946	588	13229	8	21	5	38	33	-1	13729	Free
758	28	749	589	14452	3	24	2	30	28	-1	16202	Free
759	28	874	589	14452	3	24	2	35	33	-1	14952	Free
760	28	774	589	14452	3	24	2	31	29	-1	15952	Free
761	209	892	590	14405	9	17	9	36	27	-1	16405	Free
762	179	921	591	14710	4	21	8	37	29	-1	16210	Free
763	179	871	591	14710	4	21	8	35	27	-1	16710	Free
764	130	943	592	13060	5	18	6	38	32	-1	13810	Free
765	130	993	592	13060	5	18	6	40	34	-1	13310	Free
766	127	943	593	13062	2	18	6	38	32	-1	13812	Free
767	5	771	594	13797	5	21	1	31	30	-1	15047	Free
768	4	692	595	13767	4	17	1	28	27	-1	15767	Free
769	102	869	596	13373	2	19	5	35	30	-1	14623	Free
770	102	944	596	13373	2	19	5	38	33	-1	13873	Free
771	34	892	597	14405	9	17	2	36	34	-1	14655	Free
772	256	944	598	14790	6	19	11	38	27	-1	16790	Free
773	309	993	599	13548	9	18	13	40	27	-1	15548	Free
774	58	846	600	13229	8	21	3	34	31	-1	14229	Free
775	9	823	601	14566	9	23	1	33	32	-1	15316	Free
776	7	848	602	14994	7	23	1	34	33	-1	15494	Free
777	79	974	603	13282	4	24	4	39	35	-1	13282	Free
778	229	923	604	14117	4	23	10	37	27	-1	16117	Free
779	207	919	605	13339	7	19	9	37	28	-1	15089	Free
780	230	971	606	13797	5	21	10	39	29	-1	15297	Free
781	303	994	607	13026	3	19	13	40	27	-1	15026	Free
782	27	850	608	13959	2	25	2	34	32	-1	14709	Free
783	27	875	608	13959	2	25	2	35	33	-1	14459	Free
784	130	872	609	14738	5	22	6	35	29	-1	16238	Free
785	54	850	610	14312	4	25	3	34	31	-1	15312	Free
786	54	950	610	14312	4	25	3	38	35	-1	14312	Free
787	109	822	611	13713	9	22	5	33	28	-1	15463	Free
788	254	995	612	14687	4	20	11	40	29	-1	16187	Free
789	157	921	613	14387	7	21	7	37	30	-1	15637	Free
790	130	819	614	14893	5	19	6	33	27	-1	16893	Free
791	130	919	614	14893	5	19	6	37	31	-1	15893	Free
792	130	844	614	14893	5	19	6	34	28	-1	16643	Free
793	79	799	615	13282	4	24	4	32	28	-1	15032	Free
794	79	849	615	13282	4	24	4	34	30	-1	14532	Free
795	154	900	616	14312	4	25	7	36	29	-1	15812	Free
796	156	894	617	14790	6	19	7	36	29	-1	16290	Free
797	156	969	617	14790	6	19	7	39	32	-1	15540	Free
798	156	844	617	14790	6	19	7	34	27	-1	16790	Free
799	26	843	618	13840	1	18	2	34	32	-1	14590	Free
800	307	998	619	14994	7	23	13	40	27	-1	16994	Free
801	154	844	620	14494	4	19	7	34	27	-1	16494	Free
802	4	798	621	14117	4	23	1	32	31	-1	15117	Free
803	7	846	622	14387	7	21	1	34	33	-1	14887	Free
804	105	850	623	13151	5	25	5	34	29	-1	14651	Free
805	59	767	624	14405	9	17	3	31	28	-1	16155	Free
806	52	767	625	13299	2	17	3	31	28	-1	15049	Free
807	79	799	626	13282	4	24	4	32	28	-1	15032	Free
808	129	974	627	13282	4	24	6	39	33	-1	13782	Free
809	8	894	628	13408	8	19	1	36	35	-1	13408	Free
810	5	695	629	13980	5	20	1	28	27	-1	15980	Free
811	77	895	630	13620	2	20	4	36	32	-1	14370	Free
812	4	700	631	14312	4	25	1	28	27	-1	16312	Free
813	78	820	632	13922	3	20	4	33	29	-1	15422	Free
814	78	795	632	13922	3	20	4	32	28	-1	15672	Free
815	207	892	633	13023	7	17	9	36	27	-1	15023	Free
816	207	942	633	13023	7	17	9	38	29	-1	14523	Free
817	52	944	634	13373	2	19	3	38	35	-1	13373	Free
818	84	968	635	13548	9	18	4	39	35	-1	13548	Free
819	84	918	635	13548	9	18	4	37	33	-1	14048	Free
820	33	720	636	13774	8	20	2	29	27	-1	15774	Free
821	33	845	636	13774	8	20	2	34	32	-1	14524	Free
822	4	744	637	14494	4	19	1	30	29	-1	15994	Free
823	207	919	638	13339	7	19	9	37	28	-1	15089	Free
824	56	845	639	14140	6	20	3	34	31	-1	15140	Free
825	228	922	640	14901	3	22	10	37	27	-1	16901	Free
826	258	950	641	13994	8	25	11	38	27	-1	15994	Free
827	151	967	642	14432	1	17	7	39	32	-1	15182	Free
828	106	796	643	14904	6	21	5	32	27	-1	16904	Free
829	106	921	643	14904	6	21	5	37	32	-1	15654	Free
830	157	871	644	14387	7	21	7	35	28	-1	16137	Free
831	206	899	645	13614	6	24	9	36	27	-1	15614	Free
832	4	819	646	14494	4	19	1	33	32	-1	15244	Free
833	29	794	647	14494	4	19	2	32	30	-1	15744	Free
834	29	919	647	14494	4	19	2	37	35	-1	14494	Free
835	258	998	648	13115	8	23	11	40	29	-1	14615	Free
836	59	919	649	14122	9	19	3	37	34	-1	14372	Free
837	129	992	650	13767	4	17	6	40	34	-1	14017	Free
838	129	942	650	13767	4	17	6	38	32	-1	14517	Free
839	34	846	651	13225	9	21	2	34	32	-1	13975	Free
840	28	824	652	14452	3	24	2	33	31	-1	15452	Free
841	26	799	653	13912	1	24	2	32	30	-1	15162	Free
842	105	822	654	14738	5	22	5	33	28	-1	16488	Free
843	105	797	654	14738	5	22	5	32	27	-1	16738	Free
844	2	847	655	14927	2	22	1	34	33	-1	15427	Free
845	126	925	656	13655	1	25	6	37	31	-1	14655	Free
846	76	967	657	14432	1	17	4	39	35	-1	14432	Free
847	76	942	657	14432	1	17	4	38	34	-1	14682	Free
848	252	973	658	14579	2	23	11	39	28	-1	16329	Free
849	2	796	659	14931	2	21	1	32	31	-1	15931	Free
850	104	998	660	14117	4	23	5	40	35	-1	14117	Free
851	34	924	661	13886	9	24	2	37	35	-1	13886	Free
852	103	968	662	13264	3	18	5	39	34	-1	13514	Free
853	131	845	663	14140	6	20	6	34	28	-1	15890	Free
854	133	897	664	13967	8	22	6	36	30	-1	15217	Free
855	133	997	664	13967	8	22	6	40	34	-1	14217	Free
856	53	898	665	14916	3	23	3	36	33	-1	15416	Free
857	30	871	666	13797	5	21	2	35	33	-1	14297	Free
858	278	975	667	14873	3	25	12	39	27	-1	16873	Free
859	84	875	668	14278	9	25	4	35	31	-1	15278	Free
860	84	950	668	14278	9	25	4	38	34	-1	14528	Free
861	84	894	669	14122	9	19	4	36	32	-1	14872	Free
862	126	868	670	13840	1	18	6	35	29	-1	15340	Free
863	105	972	671	14738	5	22	5	39	34	-1	14988	Free
864	4	699	672	13282	4	24	1	28	27	-1	15282	Free
865	256	967	673	13511	6	17	11	39	28	-1	15261	Free
866	256	942	673	13511	6	17	11	38	27	-1	15511	Free
867	128	849	674	14452	3	24	6	34	28	-1	16202	Free
868	184	974	675	13886	9	24	8	39	31	-1	14886	Free
869	184	949	675	13886	9	24	8	38	30	-1	15136	Free
870	227	924	676	14998	2	24	10	37	27	-1	16998	Free
871	227	999	676	14998	2	24	10	40	30	-1	16248	Free
872	79	870	677	14687	4	20	4	35	31	-1	15687	Free
873	204	943	678	13428	4	18	9	38	29	-1	14928	Free
874	8	770	679	13774	8	20	1	31	30	-1	15024	Free
875	202	894	680	13373	2	19	9	36	27	-1	15373	Free
876	81	894	681	14790	6	19	4	36	32	-1	15540	Free
877	81	869	681	14790	6	19	4	35	31	-1	15790	Free
878	133	997	682	13967	8	22	6	40	34	-1	14217	Free
879	4	894	683	14494	4	19	1	36	35	-1	14494	Free
880	4	769	683	14494	4	19	1	31	30	-1	15744	Free
881	102	975	684	13959	2	25	5	39	34	-1	14209	Free
882	82	848	685	14994	7	23	4	34	30	-1	16244	Free
883	82	948	685	14994	7	23	4	38	34	-1	15244	Free
884	129	999	686	13282	4	24	6	40	34	-1	13532	Free
885	183	996	687	13229	8	21	8	40	32	-1	13979	Free
886	183	869	688	13408	8	19	8	35	27	-1	15408	Free
887	81	970	689	14140	6	20	4	39	35	-1	14140	Free
888	59	825	690	14278	9	25	3	33	30	-1	15528	Free
889	130	847	691	14738	5	22	6	34	28	-1	16488	Free
890	130	872	691	14738	5	22	6	35	29	-1	16238	Free
891	6	871	692	14904	6	21	1	35	34	-1	15154	Free
892	6	721	692	14904	6	21	1	29	28	-1	16654	Free
893	33	769	693	13408	8	19	2	31	29	-1	14908	Free
894	82	773	694	14994	7	23	4	31	27	-1	16994	Free
895	82	823	694	14994	7	23	4	33	29	-1	16494	Free
896	82	923	694	14994	7	23	4	37	33	-1	15494	Free
897	179	972	695	14266	4	22	8	39	31	-1	15266	Free
898	104	875	696	14312	4	25	5	35	30	-1	15562	Free
899	4	869	697	14494	4	19	1	35	34	-1	14744	Free
900	4	894	697	14494	4	19	1	36	35	-1	14494	Free
901	79	897	698	14266	4	22	4	36	32	-1	15016	Free
902	109	847	699	13713	9	22	5	34	29	-1	15213	Free
903	6	893	700	14903	6	18	1	36	35	-1	14903	Free
904	26	773	701	13355	1	23	2	31	29	-1	14855	Free
905	6	796	702	14904	6	21	1	32	31	-1	15904	Free
906	56	774	703	13614	6	24	3	31	28	-1	15364	Free
907	226	919	704	13869	1	19	10	37	27	-1	15869	Free
908	1	798	705	13355	1	23	1	32	31	-1	14355	Free
909	151	843	706	13840	1	18	7	34	27	-1	15840	Free
910	28	920	707	13922	3	20	2	37	35	-1	13922	Free
911	28	745	707	13922	3	20	2	30	28	-1	15672	Free
912	56	818	708	14903	6	18	3	33	30	-1	16153	Free
913	158	917	709	13295	8	17	7	37	30	-1	14545	Free
914	79	825	710	14312	4	25	4	33	29	-1	15812	Free
915	103	873	711	14916	3	23	5	35	30	-1	16166	Free
916	29	848	712	14117	4	23	2	34	32	-1	14867	Free
917	27	797	713	14927	2	22	2	32	30	-1	16177	Free
918	27	720	714	13620	2	20	2	29	27	-1	15620	Free
919	27	795	714	13620	2	20	2	32	30	-1	14870	Free
920	27	920	714	13620	2	20	2	37	35	-1	13620	Free
921	127	848	715	14579	2	23	6	34	28	-1	16329	Free
922	127	923	715	14579	2	23	6	37	31	-1	15579	Free
923	127	873	715	14579	2	23	6	35	29	-1	16079	Free
924	127	898	715	14579	2	23	6	36	30	-1	15829	Free
925	5	722	716	14738	5	22	1	29	28	-1	16488	Free
