#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
478	80	725	395	13151	5	25	4	29	25	3	13551	Free
479	379	947	396	14266	4	22	16	38	22	3	15866	Free
480	5	644	397	14893	5	19	1	26	25	3	15293	Free
481	328	944	398	13026	3	19	14	38	24	3	13826	Free
482	426	999	399	13912	1	24	18	40	22	3	15512	Free
483	256	822	400	14682	6	22	11	33	22	3	16282	Free
484	327	893	401	13062	2	18	14	36	22	3	14662	Free
485	351	995	402	13089	1	20	15	40	25	3	13489	Free
486	252	923	403	14579	2	23	11	37	26	3	14579	Free
487	401	946	404	14700	1	21	17	38	21	3	16700	Free
488	127	718	405	13062	2	18	6	29	23	3	14262	Free
489	277	945	406	13620	2	20	12	38	26	3	13620	Free
490	383	995	407	13774	8	20	16	40	24	3	14574	Free
491	381	923	408	14817	6	23	16	37	21	3	16817	Free
492	159	768	409	13548	9	18	7	31	24	3	14348	Free
493	427	993	410	13062	2	18	18	40	22	3	14662	Free
494	458	994	411	13408	8	19	19	40	21	3	15408	Free
495	278	944	412	13026	3	19	12	38	26	3	13026	Free
496	209	820	413	13140	9	20	9	33	24	3	13940	Free
497	204	747	414	14266	4	22	9	30	21	3	16266	Free
498	384	996	415	13225	9	21	16	40	24	3	14025	Free
499	129	793	416	13428	4	18	6	32	26	3	13428	Free
500	131	797	417	14682	6	22	6	32	26	3	14682	Free
501	351	945	418	13089	1	20	15	38	23	3	14289	Free
502	151	773	419	13355	1	23	7	31	24	3	14155	Free
503	453	992	420	14555	3	17	19	40	21	3	16555	Free
504	357	994	421	13339	7	19	15	40	25	3	13739	Free
505	379	972	422	14266	4	22	16	39	23	3	15466	Free
506	159	749	423	13886	9	24	7	30	23	3	15086	Free
507	227	817	424	13299	2	17	10	33	23	3	14499	Free
508	284	820	425	13140	9	20	12	33	21	3	15140	Free
509	280	817	426	13452	5	17	12	33	21	3	15452	Free
510	280	942	426	13452	5	17	12	38	26	3	13452	Free
511	309	948	427	14566	9	23	13	38	25	3	14966	Free
512	353	920	428	13922	3	20	15	37	22	3	15522	Free
513	32	675	429	13326	7	25	2	27	25	3	13726	Free
514	129	700	430	14312	4	25	6	28	22	3	15912	Free
515	305	868	431	13060	5	18	13	35	22	3	14660	Free
516	408	967	432	13295	8	17	17	39	22	3	14895	Free
517	309	894	433	14122	9	19	13	36	23	3	15322	Free
518	208	749	434	13286	8	24	9	30	21	3	15286	Free
519	207	867	435	13023	7	17	9	35	26	3	13023	Free
520	7	546	436	14387	7	21	1	22	21	3	16387	Free
521	359	946	437	13225	9	21	15	38	23	3	14425	Free
522	282	950	438	13326	7	25	12	38	26	3	13326	Free
523	406	967	439	13511	6	17	17	39	22	3	15111	Free
524	252	874	440	14998	2	24	11	35	24	3	15798	Free
525	282	898	441	14994	7	23	12	36	24	3	15794	Free
526	157	824	442	14702	7	24	7	33	26	3	14702	Free
527	129	795	443	14687	4	20	6	32	26	3	14687	Free
528	332	900	444	13326	7	25	14	36	22	3	14926	Free
529	231	773	445	14817	6	23	10	31	21	3	16817	Free
530	231	873	445	14817	6	23	10	35	25	3	15217	Free
531	130	717	446	13452	5	17	6	29	23	3	14652	Free
532	79	725	447	14312	4	25	4	29	25	3	14712	Free
533	176	767	448	14432	1	17	8	31	23	3	15632	Free
534	176	792	448	14432	1	17	8	32	24	3	15232	Free
535	377	993	449	13062	2	18	16	40	24	3	13862	Free
536	276	874	450	13912	1	24	12	35	23	3	15112	Free
537	177	742	451	13299	2	17	8	30	22	3	14899	Free
538	259	795	452	13140	9	20	11	32	21	3	15140	Free
539	157	749	453	14702	7	24	7	30	23	3	15902	Free
540	331	893	454	14903	6	18	14	36	22	3	16503	Free
541	427	994	455	13373	2	19	18	40	22	3	14973	Free
542	184	794	456	14122	9	19	8	32	24	3	14922	Free
543	279	944	457	14494	4	19	12	38	26	3	14494	Free
544	333	895	458	13774	8	20	14	36	22	3	15374	Free
545	333	870	458	13774	8	20	14	35	21	3	15774	Free
546	333	945	458	13774	8	20	14	38	24	3	14574	Free
547	109	723	459	14566	9	23	5	29	24	3	15366	Free
548	234	846	460	13225	9	21	10	34	24	3	14025	Free
549	126	698	461	13355	1	23	6	28	22	3	14955	Free
550	126	748	461	13355	1	23	6	30	24	3	14155	Free
551	80	618	462	13060	5	18	4	25	21	3	15060	Free
552	180	799	463	14686	5	24	8	32	24	3	15486	Free
553	433	968	464	13155	8	18	18	39	21	3	15155	Free
554	203	869	465	13026	3	19	9	35	26	3	13026	Free
555	128	675	466	14873	3	25	6	27	21	3	16873	Free
556	355	950	467	13151	5	25	15	38	23	3	14351	Free
557	355	925	467	13151	5	25	15	37	22	3	14751	Free
558	382	994	468	13339	7	19	16	40	24	3	14139	Free
559	358	924	469	13286	8	24	15	37	22	3	14886	Free
560	209	820	470	13140	9	20	9	33	24	3	13940	Free
561	281	897	471	14682	6	22	12	36	24	3	15482	Free
562	1	594	472	13869	1	19	1	24	23	3	15069	Free
563	1	569	472	13869	1	19	1	23	22	3	15469	Free
564	107	743	473	14075	7	18	5	30	25	3	14475	Free
565	107	718	473	14075	7	18	5	29	24	3	14875	Free
566	354	996	474	14710	4	21	15	40	25	3	15110	Free
567	108	775	475	13994	8	25	5	31	26	3	13994	Free
568	255	823	476	13068	5	23	11	33	22	3	14668	Free
569	284	942	477	14405	9	17	12	38	26	3	14405	Free
570	282	918	478	14075	7	18	12	37	25	3	14475	Free
571	306	868	479	14903	6	18	13	35	22	3	16503	Free
572	276	822	480	13375	1	22	12	33	21	3	15375	Free
573	276	872	480	13375	1	22	12	35	23	3	14575	Free
574	276	847	480	13375	1	22	12	34	22	3	14975	Free
575	254	893	481	13428	4	18	11	36	25	3	13828	Free
576	254	918	481	13428	4	18	11	37	26	3	13428	Free
577	327	968	482	13062	2	18	14	39	25	3	13462	Free
578	203	795	483	13922	3	20	9	32	23	3	15122	Free
579	8	597	484	13967	8	22	1	24	23	3	15167	Free
580	259	849	485	13886	9	24	11	34	23	3	15086	Free
581	77	642	486	13299	2	17	4	26	22	3	14899	Free
582	102	673	487	14579	2	23	5	27	22	3	16179	Free
583	8	598	488	13115	8	23	1	24	23	3	14315	Free
584	176	724	489	13912	1	24	8	29	21	3	15912	Free
585	127	717	490	13299	2	17	6	29	23	3	14499	Free
586	127	792	490	13299	2	17	6	32	26	3	13299	Free
587	276	946	491	14700	1	21	12	38	26	3	14700	Free
588	357	945	492	13835	7	20	15	38	23	3	15035	Free
589	376	967	493	14432	1	17	16	39	23	3	15632	Free
590	330	973	494	13068	5	23	14	39	25	3	13468	Free
591	258	923	495	13115	8	23	11	37	26	3	13115	Free
592	9	569	496	14122	9	19	1	23	22	3	15722	Free
593	105	720	497	13980	5	20	5	29	24	3	14780	Free
594	105	695	497	13980	5	20	5	28	23	3	15180	Free
595	352	968	498	13062	2	18	15	39	24	3	13862	Free
596	352	943	498	13062	2	18	15	38	23	3	14262	Free
597	131	697	499	14682	6	22	6	28	22	3	16282	Free
598	157	797	500	13887	7	22	7	32	25	3	14287	Free
599	376	944	501	13869	1	19	16	38	22	3	15469	Free
600	281	949	502	13614	6	24	12	38	26	3	13614	Free
601	308	873	503	13115	8	23	13	35	22	3	14715	Free
602	281	922	504	14682	6	22	12	37	25	3	15082	Free
603	355	895	505	13980	5	20	15	36	21	3	15980	Free
604	355	970	505	13980	5	20	15	39	24	3	14780	Free
605	52	675	506	13959	2	25	3	27	24	3	14759	Free
606	281	918	507	14903	6	18	12	37	25	3	15303	Free
607	454	995	508	14687	4	20	19	40	21	3	16687	Free
608	283	824	509	13286	8	24	12	33	21	3	15286	Free
609	129	743	510	13428	4	18	6	30	24	3	14228	Free
610	377	999	511	14998	2	24	16	40	24	3	15798	Free
611	281	942	512	13511	6	17	12	38	26	3	13511	Free
612	281	842	512	13511	6	17	12	34	22	3	15111	Free
613	281	867	512	13511	6	17	12	35	23	3	14711	Free
614	407	971	513	14387	7	21	17	39	22	3	15987	Free
615	427	969	514	13373	2	19	18	39	21	3	15373	Free
616	255	900	515	13151	5	25	11	36	25	3	13551	Free
617	57	622	516	13887	7	22	3	25	22	3	15487	Free
618	332	970	517	13835	7	20	14	39	25	3	14235	Free
619	307	848	518	14994	7	23	13	34	21	3	16994	Free
620	206	823	519	14817	6	23	9	33	24	3	15617	Free
621	206	773	519	14817	6	23	9	31	22	3	16417	Free
622	229	797	520	14266	4	22	10	32	22	3	15866	Free
623	303	872	521	14901	3	22	13	35	22	3	16501	Free
624	176	847	522	13375	1	22	8	34	26	3	13375	Free
625	251	819	523	13869	1	19	11	33	22	3	15469	Free
626	434	969	524	14122	9	19	18	39	21	3	16122	Free
627	306	868	525	14903	6	18	13	35	22	3	16503	Free
628	429	999	526	13282	4	24	18	40	22	3	14882	Free
629	201	846	527	14700	1	21	9	34	25	3	15100	Free
630	358	999	528	13286	8	24	15	40	25	3	13686	Free
631	127	773	529	14579	2	23	6	31	25	3	14979	Free
632	27	599	530	14998	2	24	2	24	22	3	16598	Free
633	228	821	531	14005	3	21	10	33	23	3	15205	Free
634	151	799	532	13912	1	24	7	32	25	3	14312	Free
635	204	825	533	14312	4	25	9	33	24	3	15112	Free
636	127	798	534	14579	2	23	6	32	26	3	14579	Free
637	81	748	535	14817	6	23	4	30	26	3	14817	Free
638	206	825	536	13119	6	25	9	33	24	3	13919	Free
639	59	648	537	14566	9	23	3	26	23	3	15766	Free
640	179	749	538	13282	4	24	8	30	22	3	14882	Free
641	179	799	538	13282	4	24	8	32	24	3	14082	Free
642	284	867	539	14405	9	17	12	35	23	3	15605	Free
643	303	843	540	13264	3	18	13	34	21	3	15264	Free
644	303	943	540	13264	3	18	13	38	25	3	13664	Free
645	303	918	540	13264	3	18	13	37	24	3	14064	Free
646	34	567	541	14405	9	17	2	23	21	3	16405	Free
647	377	942	542	13299	2	17	16	38	22	3	14899	Free
648	281	918	543	14903	6	18	12	37	25	3	15303	Free
649	255	793	544	13060	5	18	11	32	21	3	15060	Free
650	132	793	545	14075	7	18	6	32	26	3	14075	Free
651	351	897	546	13375	1	22	15	36	21	3	15375	Free
652	433	993	547	13155	8	18	18	40	22	3	14755	Free
653	403	972	548	14901	3	22	17	39	22	3	16501	Free
654	403	947	548	14901	3	22	17	38	21	3	16901	Free
655	377	975	549	13959	2	25	16	39	23	3	15159	Free
656	255	843	550	13060	5	18	11	34	23	3	14260	Free
657	77	617	551	13299	2	17	4	25	21	3	15299	Free
658	182	725	552	13326	7	25	8	29	21	3	15326	Free
659	76	622	553	13375	1	22	4	25	21	3	15375	Free
660	55	597	554	14738	5	22	3	24	21	3	16738	Free
661	329	992	555	13767	4	17	14	40	26	3	13767	Free
662	382	972	556	13887	7	22	16	39	23	3	15087	Free
663	408	971	557	13229	8	21	17	39	22	3	14829	Free
664	59	671	558	13225	9	21	3	27	24	3	14025	Free
665	254	895	559	14687	4	20	11	36	25	3	15087	Free
666	204	767	560	13767	4	17	9	31	22	3	15367	Free
667	204	845	561	14687	4	20	9	34	25	3	15087	Free
668	177	796	562	14931	2	21	8	32	24	3	15731	Free
669	177	821	562	14931	2	21	8	33	25	3	15331	Free
670	208	873	563	13115	8	23	9	35	26	3	13115	Free
671	30	671	564	13797	5	21	2	27	25	3	14197	Free
672	279	867	565	13767	4	17	12	35	23	3	14967	Free
673	279	867	566	13767	4	17	12	35	23	3	14967	Free
674	430	972	567	14738	5	22	18	39	21	3	16738	Free
675	26	697	568	13375	1	22	2	28	26	3	13375	Free
676	34	573	569	14566	9	23	2	23	21	3	16566	Free
677	179	848	570	14117	4	23	8	34	26	3	14117	Free
678	278	943	571	13264	3	18	12	38	26	3	13264	Free
679	278	818	571	13264	3	18	12	33	21	3	15264	Free
680	327	875	572	13959	2	25	14	35	21	3	15959	Free
681	376	942	573	14432	1	17	16	38	22	3	16032	Free
682	184	843	574	13548	9	18	8	34	26	3	13548	Free
683	259	797	575	13713	9	22	11	32	21	3	15713	Free
684	259	897	575	13713	9	22	11	36	25	3	14113	Free
685	107	644	576	13339	7	19	5	26	21	3	15339	Free
686	130	695	577	13980	5	20	6	28	22	3	15580	Free
687	208	825	578	13994	8	25	9	33	24	3	14794	Free
688	153	693	579	13264	3	18	7	28	21	3	15264	Free
689	407	993	580	14075	7	18	17	40	23	3	15275	Free
690	208	798	581	13115	8	23	9	32	23	3	14315	Free
691	232	871	582	14387	7	21	10	35	25	3	14787	Free
692	234	894	583	14122	9	19	10	36	26	3	14122	Free
693	234	769	583	14122	9	19	10	31	21	3	16122	Free
694	281	874	584	13614	6	24	12	35	23	3	14814	Free
695	284	896	585	13225	9	21	12	36	24	3	14025	Free
696	209	794	586	14122	9	19	9	32	23	3	15322	Free
697	203	799	587	14452	3	24	9	32	23	3	15652	Free
698	132	746	588	14387	7	21	6	30	24	3	15187	Free
699	132	721	588	14387	7	21	6	29	23	3	15587	Free
700	306	871	589	14904	6	21	13	35	22	3	16504	Free
701	428	971	590	14005	3	21	18	39	21	3	16005	Free
702	7	667	591	13023	7	17	1	27	26	3	13023	Free
703	359	967	592	14405	9	17	15	39	24	3	15205	Free
704	426	994	593	13869	1	19	18	40	22	3	15469	Free
705	357	998	594	14994	7	23	15	40	25	3	15394	Free
706	106	775	595	13119	6	25	5	31	26	3	13119	Free
707	129	745	596	14687	4	20	6	30	24	3	15487	Free
708	58	621	597	13229	8	21	3	25	22	3	14829	Free
709	302	892	598	13299	2	17	13	36	23	3	14499	Free
710	33	648	599	13115	8	23	2	26	24	3	13915	Free
711	107	642	600	13023	7	17	5	26	21	3	15023	Free
712	107	667	600	13023	7	17	5	27	22	3	14623	Free
713	156	749	601	13614	6	24	7	30	23	3	14814	Free
714	156	824	601	13614	6	24	7	33	26	3	13614	Free
715	107	723	602	14994	7	23	5	29	24	3	15794	Free
716	128	694	603	13026	3	19	6	28	22	3	14626	Free
717	258	870	604	13774	8	20	11	35	24	3	14574	Free
718	52	719	605	13373	2	19	3	29	26	3	13373	Free
719	152	744	606	13373	2	19	7	30	23	3	14573	Free
720	107	670	607	13835	7	20	5	27	22	3	15435	Free
721	33	624	608	13286	8	24	2	25	23	3	14486	Free
722	7	617	609	13023	7	17	1	25	24	3	13823	Free
723	182	770	610	13835	7	20	8	31	23	3	15035	Free
724	205	817	611	13452	5	17	9	33	24	3	14252	Free
725	205	767	611	13452	5	17	9	31	22	3	15052	Free
726	83	748	612	13115	8	23	4	30	26	3	13115	Free
727	277	844	613	13373	2	19	12	34	22	3	14973	Free
728	31	593	614	14903	6	18	2	24	22	3	16503	Free
729	279	873	615	14117	4	23	12	35	23	3	15317	Free
730	57	647	616	13887	7	22	3	26	23	3	15087	Free
731	202	746	617	14931	2	21	9	30	21	3	16931	Free
732	281	897	618	14682	6	22	12	36	24	3	15482	Free
733	281	947	618	14682	6	22	12	38	26	3	14682	Free
734	234	817	619	14405	9	17	10	33	23	3	15605	Free
735	131	721	620	14904	6	21	6	29	23	3	16104	Free
736	234	898	621	14566	9	23	10	36	26	3	14566	Free
737	101	649	622	13912	1	24	5	26	21	3	15912	Free
738	426	1000	623	13655	1	25	18	40	22	3	15255	Free
739	426	975	623	13655	1	25	18	39	21	3	15655	Free
740	105	694	624	14893	5	19	5	28	23	3	16093	Free
741	105	669	624	14893	5	19	5	27	22	3	16493	Free
742	307	919	625	13339	7	19	13	37	24	3	14139	Free
743	307	944	625	13339	7	19	13	38	25	3	13739	Free
744	79	649	626	13282	4	24	4	26	22	3	14882	Free
745	33	623	627	13115	8	23	2	25	23	3	14315	Free
746	429	993	628	13428	4	18	18	40	22	3	15028	Free
747	233	800	629	13994	8	25	10	32	22	3	15594	Free
748	104	744	630	14494	4	19	5	30	25	3	14894	Free
749	426	997	631	13375	1	22	18	40	22	3	14975	Free
750	304	923	632	14117	4	23	13	37	24	3	14917	Free
751	259	892	633	14405	9	17	11	36	25	3	14805	Free
752	1	623	634	13355	1	23	1	25	24	3	14155	Free
753	380	923	635	13068	5	23	16	37	21	3	15068	Free
754	378	972	636	14901	3	22	16	39	23	3	16101	Free
755	256	843	637	14903	6	18	11	34	23	3	16103	Free
756	133	743	638	13155	8	18	6	30	24	3	13955	Free
757	133	693	638	13155	8	18	6	28	22	3	14755	Free
758	283	892	639	13295	8	17	12	36	24	3	14095	Free
759	81	696	640	14904	6	21	4	28	24	3	15704	Free
760	81	671	640	14904	6	21	4	27	23	3	16104	Free
761	102	696	641	14931	2	21	5	28	23	3	16131	Free
762	102	771	641	14931	2	21	5	31	26	3	14931	Free
763	102	646	641	14931	2	21	5	26	21	3	16931	Free
764	178	768	642	13264	3	18	8	31	23	3	14464	Free
765	178	743	642	13264	3	18	8	30	22	3	14864	Free
766	56	600	643	13119	6	25	3	24	21	3	15119	Free
767	304	849	644	13282	4	24	13	34	21	3	15282	Free
768	128	718	645	13264	3	18	6	29	23	3	14464	Free
769	128	793	645	13264	3	18	6	32	26	3	13264	Free
770	358	969	646	13408	8	19	15	39	24	3	14208	Free
771	181	817	647	13511	6	17	8	33	25	3	13911	Free
772	134	771	648	13225	9	21	6	31	25	3	13625	Free
773	426	997	649	13375	1	22	18	40	22	3	14975	Free
774	152	745	650	13620	2	20	7	30	23	3	14820	Free
775	232	797	651	13887	7	22	10	32	22	3	15487	Free
776	382	924	652	14702	7	24	16	37	21	3	16702	Free
777	402	973	653	14579	2	23	17	39	22	3	16179	Free
778	402	998	653	14579	2	23	17	40	23	3	15779	Free
779	154	692	654	13767	4	17	7	28	21	3	15767	Free
780	154	717	654	13767	4	17	7	29	22	3	15367	Free
781	178	773	655	14916	3	23	8	31	23	3	16116	Free
782	434	995	656	13140	9	20	18	40	22	3	14740	Free
783	307	948	657	14994	7	23	13	38	25	3	15394	Free
784	7	568	658	14075	7	18	1	23	22	3	15675	Free
785	151	822	659	13375	1	22	7	33	26	3	13375	Free
786	2	545	660	13620	2	20	1	22	21	3	15620	Free
787	105	770	661	13980	5	20	5	31	26	3	13980	Free
788	83	620	662	13774	8	20	4	25	21	3	15774	Free
789	330	892	663	13452	5	17	14	36	22	3	15052	Free
790	232	900	664	13326	7	25	10	36	26	3	13326	Free
791	232	775	664	13326	7	25	10	31	21	3	15326	Free
792	134	725	665	14278	9	25	6	29	23	3	15478	Free
793	178	817	666	14555	3	17	8	33	25	3	14955	Free
794	178	767	666	14555	3	17	8	31	23	3	15755	Free
795	77	621	667	14931	2	21	4	25	21	3	16931	Free
796	429	997	668	14266	4	22	18	40	22	3	15866	Free
797	9	597	669	13713	9	22	1	24	23	3	14913	Free
798	9	672	669	13713	9	22	1	27	26	3	13713	Free
799	404	992	670	13767	4	17	17	40	23	3	14967	Free
800	404	942	670	13767	4	17	17	38	21	3	15767	Free
801	184	843	671	13548	9	18	8	34	26	3	13548	Free
802	203	821	672	14005	3	21	9	33	24	3	14805	Free
803	253	925	673	14873	3	25	11	37	26	3	14873	Free
804	253	900	673	14873	3	25	11	36	25	3	15273	Free
805	355	971	674	13797	5	21	15	39	24	3	14597	Free
806	130	698	675	13068	5	23	6	28	22	3	14668	Free
807	226	793	676	13840	1	18	10	32	22	3	15440	Free
808	251	897	677	13375	1	22	11	36	25	3	13775	Free
809	102	650	678	13959	2	25	5	26	21	3	15959	Free
810	251	871	679	14700	1	21	11	35	24	3	15500	Free
811	251	896	679	14700	1	21	11	36	25	3	15100	Free
812	7	650	680	13326	7	25	1	26	25	3	13726	Free
813	7	550	680	13326	7	25	1	22	21	3	15326	Free
814	76	695	681	13089	1	20	4	28	24	3	13889	Free
815	180	795	682	13980	5	20	8	32	24	3	14780	Free
816	302	850	683	13959	2	25	13	34	21	3	15959	Free
817	332	972	684	13887	7	22	14	39	25	3	14287	Free
818	332	947	684	13887	7	22	14	38	24	3	14687	Free
819	131	748	685	14817	6	23	6	30	24	3	15617	Free
820	82	646	686	14387	7	21	4	26	22	3	15987	Free
821	283	820	687	13774	8	20	12	33	21	3	15774	Free
822	126	694	688	13869	1	19	6	28	22	3	15469	Free
823	177	773	689	14579	2	23	8	31	23	3	15779	Free
824	177	748	689	14579	2	23	8	30	22	3	16179	Free
825	127	694	690	13373	2	19	6	28	22	3	14973	Free
826	27	623	691	14579	2	23	2	25	23	3	15779	Free
827	377	917	692	13299	2	17	16	37	21	3	15299	Free
828	409	948	693	14566	9	23	17	38	21	3	16566	Free
829	284	819	694	14122	9	19	12	33	21	3	16122	Free
830	284	844	694	14122	9	19	12	34	22	3	15722	Free
831	284	869	694	14122	9	19	12	35	23	3	15322	Free
832	8	620	695	13774	8	20	1	25	24	3	14574	Free
833	156	822	696	14682	6	22	7	33	26	3	14682	Free
834	203	792	697	14555	3	17	9	32	23	3	15755	Free
835	252	792	698	13299	2	17	11	32	21	3	15299	Free
836	429	975	699	14312	4	25	18	39	21	3	16312	Free
837	434	970	700	13140	9	20	18	39	21	3	15140	Free
838	106	721	701	14904	6	21	5	29	24	3	15704	Free
839	358	997	702	13967	8	22	15	40	25	3	14367	Free
840	358	972	702	13967	8	22	15	39	24	3	14767	Free
841	31	668	703	14903	6	18	2	27	25	3	15303	Free
842	101	646	704	14700	1	21	5	26	21	3	16700	Free
843	384	942	705	14405	9	17	16	38	22	3	16005	Free
844	159	746	706	13225	9	21	7	30	23	3	14425	Free
845	284	946	707	13225	9	21	12	38	26	3	13225	Free
846	284	921	707	13225	9	21	12	37	25	3	13625	Free
847	279	873	708	14117	4	23	12	35	23	3	15317	Free
848	256	818	709	14903	6	18	11	33	22	3	16503	Free
849	252	845	710	13620	2	20	11	34	23	3	14820	Free
850	176	822	711	13375	1	22	8	33	25	3	13775	Free
851	52	643	712	13062	2	18	3	26	23	3	14262	Free
852	52	593	712	13062	2	18	3	24	21	3	15062	Free
853	109	643	713	13548	9	18	5	26	21	3	15548	Free
854	109	668	713	13548	9	18	5	27	22	3	15148	Free
855	257	898	714	14994	7	23	11	36	25	3	15394	Free
856	354	925	715	14312	4	25	15	37	22	3	15912	Free
857	1	672	716	13375	1	22	1	27	26	3	13375	Free
858	434	998	717	14566	9	23	18	40	22	3	16166	Free
859	379	917	718	13767	4	17	16	37	21	3	15767	Free
860	259	797	719	13713	9	22	11	32	21	3	15713	Free
861	80	749	720	14686	5	24	4	30	26	3	14686	Free
862	79	749	721	13282	4	24	4	30	26	3	13282	Free
863	233	819	722	13408	8	19	10	33	23	3	14608	Free
864	159	771	723	13225	9	21	7	31	24	3	14025	Free
865	304	944	724	14494	4	19	13	38	25	3	14894	Free
866	205	769	725	14893	5	19	9	31	22	3	16493	Free
867	205	744	725	14893	5	19	9	30	21	3	16893	Free
868	383	919	726	13408	8	19	16	37	21	3	15408	Free
869	234	771	727	13225	9	21	10	31	21	3	15225	Free
870	234	821	727	13225	9	21	10	33	23	3	14425	Free
871	355	996	728	13797	5	21	15	40	25	3	14197	Free
872	107	767	729	13023	7	17	5	31	26	3	13023	Free
873	283	950	730	13994	8	25	12	38	26	3	13994	Free
874	277	946	731	14931	2	21	12	38	26	3	14931	Free
875	258	919	732	13408	8	19	11	37	26	3	13408	Free
876	258	844	732	13408	8	19	11	34	23	3	14608	Free
877	258	894	732	13408	8	19	11	36	25	3	13808	Free
878	258	819	732	13408	8	19	11	33	22	3	15008	Free
879	258	869	732	13408	8	19	11	35	24	3	14208	Free
880	78	645	733	13922	3	20	4	26	22	3	15522	Free
881	78	620	733	13922	3	20	4	25	21	3	15922	Free
882	326	973	734	13355	1	23	14	39	25	3	13755	Free
883	233	825	735	13994	8	25	10	33	23	3	15194	Free
884	158	742	736	13295	8	17	7	30	23	3	14495	Free
885	6	671	737	14904	6	21	1	27	26	3	14904	Free
886	355	968	738	13060	5	18	15	39	24	3	13860	Free
887	126	800	739	13655	1	25	6	32	26	3	13655	Free
888	407	945	740	13835	7	20	17	38	21	3	15835	Free
889	303	869	741	13026	3	19	13	35	22	3	14626	Free
890	179	845	742	14687	4	20	8	34	26	3	14687	Free
891	130	694	743	14893	5	19	6	28	22	3	16493	Free
892	53	646	744	14005	3	21	3	26	23	3	15205	Free
893	178	849	745	14452	3	24	8	34	26	3	14452	Free
894	31	668	746	14903	6	18	2	27	25	3	15303	Free
895	281	919	747	14790	6	19	12	37	25	3	15190	Free
896	457	997	748	13887	7	22	19	40	21	3	15887	Free
897	230	846	749	13797	5	21	10	34	24	3	14597	Free
898	127	693	750	13062	2	18	6	28	22	3	14662	Free
899	232	825	751	13326	7	25	10	33	23	3	14526	Free
900	284	922	752	13713	9	22	12	37	25	3	14113	Free
901	129	720	753	14687	4	20	6	29	23	3	15887	Free
902	59	624	754	13886	9	24	3	25	22	3	15486	Free
903	451	997	755	13375	1	22	19	40	21	3	15375	Free
904	159	821	756	13225	9	21	7	33	26	3	13225	Free
905	2	593	757	13062	2	18	1	24	23	3	14262	Free
906	2	624	758	14998	2	24	1	25	24	3	15798	Free
907	452	992	759	13299	2	17	19	40	21	3	15299	Free
908	326	946	760	14700	1	21	14	38	24	3	15500	Free
909	251	917	761	14432	1	17	11	37	26	3	14432	Free
910	155	793	762	13060	5	18	7	32	25	3	13460	Free
911	256	874	763	13614	6	24	11	35	24	3	14414	Free
912	101	696	764	14700	1	21	5	28	23	3	15900	Free
913	101	646	764	14700	1	21	5	26	21	3	16700	Free
914	31	700	765	13119	6	25	2	28	26	3	13119	Free
915	401	998	766	13355	1	23	17	40	23	3	14555	Free
916	458	998	767	13115	8	23	19	40	21	3	15115	Free
917	455	996	768	13797	5	21	19	40	21	3	15797	Free
918	353	899	769	14452	3	24	15	36	21	3	16452	Free
919	59	592	770	14405	9	17	3	24	21	3	16405	Free
920	59	667	770	14405	9	17	3	27	24	3	15205	Free
921	58	696	771	13229	8	21	3	28	25	3	13629	Free
922	101	675	772	13655	1	25	5	27	22	3	15255	Free
923	180	774	773	14686	5	24	8	31	23	3	15886	Free
924	232	792	774	13023	7	17	10	32	22	3	14623	Free
925	333	868	775	13155	8	18	14	35	21	3	15155	Free
926	5	595	776	13980	5	20	1	24	23	3	15180	Free
927	308	845	777	13774	8	20	13	34	21	3	15774	Free
928	207	846	778	14387	7	21	9	34	25	3	14787	Free
929	207	871	778	14387	7	21	9	35	26	3	14387	Free
930	308	944	779	13408	8	19	13	38	25	3	13808	Free
931	326	922	780	13375	1	22	14	37	23	3	14575	Free
932	26	692	781	14432	1	17	2	28	26	3	14432	Free
933	134	749	782	13886	9	24	6	30	24	3	14686	Free
934	356	948	783	14817	6	23	15	38	23	3	16017	Free
935	356	898	783	14817	6	23	15	36	21	3	16817	Free
936	27	671	784	14931	2	21	2	27	25	3	15331	Free
937	106	745	785	14140	6	20	5	30	25	3	14540	Free
938	33	694	786	13408	8	19	2	28	26	3	13408	Free
939	276	923	787	13355	1	23	12	37	25	3	13755	Free
940	276	823	787	13355	1	23	12	33	21	3	15355	Free
941	33	570	788	13774	8	20	2	23	21	3	15774	Free
942	326	997	789	13375	1	22	14	40	26	3	13375	Free
943	456	997	790	14682	6	22	19	40	21	3	16682	Free
944	278	947	791	14901	3	22	12	38	26	3	14901	Free
945	33	667	792	13295	8	17	2	27	25	3	13695	Free
946	357	971	793	14387	7	21	15	39	24	3	15187	Free
947	357	996	793	14387	7	21	15	40	25	3	14787	Free
948	432	993	794	14075	7	18	18	40	22	3	15675	Free
949	127	725	795	13959	2	25	6	29	23	3	15159	Free
950	433	973	796	13115	8	23	18	39	21	3	15115	Free
951	257	899	797	14702	7	24	11	36	25	3	15102	Free
952	79	667	798	13767	4	17	4	27	23	3	14967	Free
953	252	921	799	14931	2	21	11	37	26	3	14931	Free
954	201	767	800	14432	1	17	9	31	22	3	16032	Free
955	332	992	801	13023	7	17	14	40	26	3	13023	Free
956	127	719	802	13373	2	19	6	29	23	3	14573	Free
957	383	918	803	13155	8	18	16	37	21	3	15155	Free
