#Container_ID	Start_Node_ID	End_Node_ID	Order	Bottom Price	From	To	Release time	Due time	Expected transport time	Priority	Bid price	Transport Together?
462	434	874	359	13886	9	24	18	35	17	5	15086	Yes
463	434	899	359	13886	9	24	18	36	18	5	14686	Yes
464	305	699	360	14686	5	24	13	28	15	5	16686	Yes
465	506	1000	361	13119	6	25	21	40	19	5	13519	Yes
466	334	724	362	13886	9	24	14	29	15	5	15886	Yes
467	334	774	362	13886	9	24	14	31	17	5	15086	Yes
468	331	845	363	14140	6	20	14	34	20	5	14140	Yes
469	603	1000	364	14873	3	25	25	40	15	5	16873	Yes
470	56	497	365	14682	6	22	3	20	17	5	15882	Yes
471	406	849	366	13614	6	24	17	34	17	5	14814	Yes
472	280	774	367	14686	5	24	12	31	19	5	15086	Yes
473	480	948	368	13068	5	23	20	38	18	5	13868	Yes
474	480	923	368	13068	5	23	20	37	17	5	14268	Yes
475	502	948	369	14579	2	23	21	38	17	5	15779	Yes
476	276	794	370	13869	1	19	12	32	20	5	13869	Yes
477	276	669	370	13869	1	19	12	27	15	5	15869	Yes
478	130	574	371	14686	5	24	6	23	17	5	15886	Yes
479	54	575	372	14312	4	25	3	23	20	5	14312	Yes
480	234	649	373	13886	9	24	10	26	16	5	15486	Yes
481	234	724	373	13886	9	24	10	29	19	5	14286	Yes
482	30	543	374	13060	5	18	2	22	20	5	13060	Yes
483	330	800	375	13151	5	25	14	32	18	5	13951	Yes
484	6	419	376	14790	6	19	1	17	16	5	16390	Yes
485	331	745	377	14140	6	20	14	30	16	5	15740	Yes
486	76	599	378	13912	1	24	4	24	20	5	13912	Yes
487	82	593	379	14075	7	18	4	24	20	5	14075	Yes
488	84	523	380	14566	9	23	4	21	17	5	15766	Yes
489	276	671	381	14700	1	21	12	27	15	5	16700	Yes
490	108	623	382	13115	8	23	5	25	20	5	13115	Yes
491	326	818	383	13840	1	18	14	33	19	5	14240	Yes
492	507	967	384	13023	7	17	21	39	18	5	13823	Yes
493	507	992	384	13023	7	17	21	40	19	5	13423	Yes
494	306	772	385	14682	6	22	13	31	18	5	15482	Yes
495	130	544	386	14893	5	19	6	22	16	5	16493	Yes
496	134	545	387	13140	9	20	6	22	16	5	14740	Yes
497	402	846	388	14931	2	21	17	34	17	5	16131	Yes
498	377	796	389	14931	2	21	16	32	16	5	16531	Yes
499	426	896	390	14700	1	21	18	36	18	5	15500	Yes
500	402	844	391	13373	2	19	17	34	17	5	14573	Yes
501	406	799	392	13614	6	24	17	32	15	5	15614	Yes
502	255	767	393	13452	5	17	11	31	20	5	13452	Yes
503	551	945	394	13089	1	20	23	38	15	5	15089	Yes
504	556	997	395	14682	6	22	23	40	17	5	15882	Yes
505	277	770	396	13620	2	20	12	31	19	5	14020	Yes
506	277	695	396	13620	2	20	12	28	16	5	15220	Yes
507	59	571	397	13225	9	21	3	23	20	5	13225	Yes
508	426	845	398	13089	1	20	18	34	16	5	14689	Yes
509	127	522	399	14927	2	22	6	21	15	5	16927	Yes
510	256	650	400	13119	6	25	11	26	15	5	15119	Yes
511	527	944	401	13373	2	19	22	38	16	5	14973	Yes
512	280	721	402	13797	5	21	12	29	17	5	14997	Yes
513	576	975	403	13655	1	25	24	39	15	5	15655	Yes
514	202	675	404	13959	2	25	9	27	18	5	14759	Yes
515	452	899	405	14998	2	24	19	36	17	5	16198	Yes
516	452	849	405	14998	2	24	19	34	15	5	16998	Yes
517	334	775	406	14278	9	25	14	31	17	5	15478	Yes
518	604	997	407	14266	4	22	25	40	15	5	16266	Yes
519	407	919	408	13339	7	19	17	37	20	5	13339	Yes
520	83	600	409	13994	8	25	4	24	20	5	13994	Yes
521	2	475	410	13959	2	25	1	19	18	5	14759	Yes
522	352	775	411	13959	2	25	15	31	16	5	15559	Yes
523	453	900	412	14873	3	25	19	36	17	5	16073	Yes
524	52	499	413	14998	2	24	3	20	17	5	16198	Yes
525	134	543	414	13548	9	18	6	22	16	5	15148	Yes
526	479	922	415	14266	4	22	20	37	17	5	15466	Yes
527	28	523	416	14916	3	23	2	21	19	5	15316	Yes
528	426	900	417	13655	1	25	18	36	18	5	14455	Yes
529	426	925	417	13655	1	25	18	37	19	5	14055	Yes
530	183	675	418	13994	8	25	8	27	19	5	14394	Yes
531	58	445	419	13774	8	20	3	18	15	5	15774	Yes
532	126	543	420	13840	1	18	6	22	16	5	15440	Yes
533	427	868	421	13062	2	18	18	35	17	5	14262	Yes
534	427	918	421	13062	2	18	18	37	19	5	13462	Yes
535	309	824	422	13886	9	24	13	33	20	5	13886	Yes
536	452	968	423	13062	2	18	19	39	20	5	13062	Yes
537	53	550	424	14873	3	25	3	22	19	5	15273	Yes
538	184	694	425	14122	9	19	8	28	20	5	14122	Yes
539	155	545	426	13980	5	20	7	22	15	5	15980	Yes
540	407	893	427	14075	7	18	17	36	19	5	14475	Yes
541	58	499	428	13286	8	24	3	20	17	5	14486	Yes
542	153	650	429	14873	3	25	7	26	19	5	15273	Yes
543	1	393	430	13840	1	18	1	16	15	5	15840	Yes
544	503	970	431	13922	3	20	21	39	18	5	14722	Yes
545	457	970	432	13835	7	20	19	39	20	5	13835	Yes
546	457	920	432	13835	7	20	19	37	18	5	14635	Yes
547	457	895	432	13835	7	20	19	36	17	5	15035	Yes
548	384	842	433	14405	9	17	16	34	18	5	15205	Yes
549	151	621	434	14700	1	21	7	25	18	5	15500	Yes
550	151	646	434	14700	1	21	7	26	19	5	15100	Yes
551	34	495	435	13140	9	20	2	20	18	5	13940	Yes
552	34	445	435	13140	9	20	2	18	16	5	14740	Yes
553	553	969	436	13026	3	19	23	39	16	5	14626	Yes
554	353	824	437	14452	3	24	15	33	18	5	15252	Yes
555	59	442	438	14405	9	17	3	18	15	5	16405	Yes
556	103	550	439	14873	3	25	5	22	17	5	16073	Yes
557	301	720	440	13089	1	20	13	29	16	5	14689	Yes
558	301	695	440	13089	1	20	13	28	15	5	15089	Yes
559	404	795	441	14687	4	20	17	32	15	5	16687	Yes
560	428	943	442	13264	3	18	18	38	20	5	13264	Yes
561	232	617	443	13023	7	17	10	25	15	5	15023	Yes
562	427	921	444	14931	2	21	18	37	19	5	15331	Yes
563	381	900	445	13119	6	25	16	36	20	5	13119	Yes
564	383	823	446	13115	8	23	16	33	17	5	14315	Yes
565	530	967	447	13452	5	17	22	39	17	5	14652	Yes
566	530	917	447	13452	5	17	22	37	15	5	15452	Yes
567	309	750	448	14278	9	25	13	30	17	5	15478	Yes
568	558	947	449	13967	8	22	23	38	15	5	15967	Yes
569	558	997	449	13967	8	22	23	40	17	5	15167	Yes
570	283	796	450	13229	8	21	12	32	20	5	13229	Yes
571	327	795	451	13620	2	20	14	32	18	5	14420	Yes
572	327	845	451	13620	2	20	14	34	20	5	13620	Yes
573	559	942	452	14405	9	17	23	38	15	5	16405	Yes
574	306	820	453	14140	6	20	13	33	20	5	14140	Yes
575	306	745	453	14140	6	20	13	30	17	5	15340	Yes
576	155	623	454	13068	5	23	7	25	18	5	13868	Yes
577	379	850	455	14312	4	25	16	34	18	5	15112	Yes
578	326	846	456	14700	1	21	14	34	20	5	14700	Yes
579	184	621	457	13225	9	21	8	25	17	5	14425	Yes
580	159	646	458	13225	9	21	7	26	19	5	13625	Yes
581	159	546	458	13225	9	21	7	22	15	5	15225	Yes
582	276	772	459	13375	1	22	12	31	19	5	13775	Yes
583	276	697	459	13375	1	22	12	28	16	5	14975	Yes
584	284	718	460	13548	9	18	12	29	17	5	14748	Yes
585	430	950	461	13151	5	25	18	38	20	5	13151	Yes
586	428	822	462	14901	3	22	18	33	15	5	16901	Yes
587	428	897	462	14901	3	22	18	36	18	5	15701	Yes
588	430	898	463	13068	5	23	18	36	18	5	13868	Yes
589	583	971	464	13229	8	21	24	39	15	5	15229	Yes
590	429	845	465	14687	4	20	18	34	16	5	16287	Yes
591	429	895	465	14687	4	20	18	36	18	5	15487	Yes
592	182	617	466	13023	7	17	8	25	17	5	14223	Yes
593	201	723	467	13355	1	23	9	29	20	5	13355	Yes
594	583	968	468	13155	8	18	24	39	15	5	15155	Yes
595	59	521	469	13225	9	21	3	21	18	5	14025	Yes
596	29	547	470	14266	4	22	2	22	20	5	14266	Yes
597	527	942	471	13299	2	17	22	38	16	5	14899	Yes
598	527	967	471	13299	2	17	22	39	17	5	14499	Yes
599	159	623	472	14566	9	23	7	25	18	5	15366	Yes
600	159	573	472	14566	9	23	7	23	16	5	16166	Yes
601	354	844	473	14494	4	19	15	34	19	5	14894	Yes
602	457	899	474	14702	7	24	19	36	17	5	15902	Yes
603	309	724	475	13886	9	24	13	29	16	5	15486	Yes
604	209	649	476	13886	9	24	9	26	17	5	15086	Yes
605	103	543	477	13264	3	18	5	22	17	5	14464	Yes
606	103	518	477	13264	3	18	5	21	16	5	14864	Yes
607	82	573	478	14994	7	23	4	23	19	5	15394	Yes
608	82	548	478	14994	7	23	4	22	18	5	15794	Yes
609	307	792	479	13023	7	17	13	32	19	5	13423	Yes
610	133	569	480	13408	8	19	6	23	17	5	14608	Yes
611	133	594	480	13408	8	19	6	24	18	5	14208	Yes
612	304	720	481	14687	4	20	13	29	16	5	16287	Yes
613	208	593	482	13155	8	18	9	24	15	5	15155	Yes
614	234	622	483	13713	9	22	10	25	15	5	15713	Yes
615	408	868	484	13155	8	18	17	35	18	5	13955	Yes
616	408	918	484	13155	8	18	17	37	20	5	13155	Yes
617	129	569	485	14494	4	19	6	23	17	5	15694	Yes
618	309	768	486	13548	9	18	13	31	18	5	14348	Yes
619	504	942	487	13767	4	17	21	38	17	5	14967	Yes
620	355	748	488	13068	5	23	15	30	15	5	15068	Yes
621	281	773	489	14817	6	23	12	31	19	5	15217	Yes
622	505	899	490	14686	5	24	21	36	15	5	16686	Yes
623	507	972	491	13887	7	22	21	39	18	5	14687	Yes
624	226	723	492	13355	1	23	10	29	19	5	13755	Yes
625	581	975	493	13119	6	25	24	39	15	5	15119	Yes
626	1	523	494	13355	1	23	1	21	20	5	13355	Yes
627	334	722	495	13713	9	22	14	29	15	5	15713	Yes
628	458	974	496	13286	8	24	19	39	20	5	13286	Yes
629	502	973	497	14579	2	23	21	39	18	5	15379	Yes
630	502	923	497	14579	2	23	21	37	16	5	16179	Yes
631	59	448	498	14566	9	23	3	18	15	5	16566	Yes
632	479	899	499	13282	4	24	20	36	16	5	14882	Yes
633	256	643	500	14903	6	18	11	26	15	5	16903	Yes
634	152	675	501	13959	2	25	7	27	20	5	13959	Yes
635	604	999	502	13282	4	24	25	40	15	5	15282	Yes
636	403	797	503	14901	3	22	17	32	15	5	16901	Yes
637	504	971	504	14710	4	21	21	39	18	5	15510	Yes
638	504	896	504	14710	4	21	21	36	15	5	16710	Yes
639	226	694	505	13869	1	19	10	28	18	5	14669	Yes
640	226	644	505	13869	1	19	10	26	16	5	15469	Yes
641	380	873	506	13068	5	23	16	35	19	5	13468	Yes
642	208	600	507	13994	8	25	9	24	15	5	15994	Yes
643	29	423	508	14117	4	23	2	17	15	5	16117	Yes
644	457	924	509	14702	7	24	19	37	18	5	15502	Yes
645	457	874	509	14702	7	24	19	35	16	5	16302	Yes
646	83	598	510	13115	8	23	4	24	20	5	13115	Yes
647	579	972	511	14266	4	22	24	39	15	5	16266	Yes
648	255	748	512	13068	5	23	11	30	19	5	13468	Yes
649	331	720	513	14140	6	20	14	29	15	5	16140	Yes
650	407	793	514	14075	7	18	17	32	15	5	16075	Yes
651	478	997	515	14901	3	22	20	40	20	5	14901	Yes
652	478	922	515	14901	3	22	20	37	17	5	16101	Yes
653	602	998	516	14579	2	23	25	40	15	5	16579	Yes
654	555	973	517	13068	5	23	23	39	16	5	14668	Yes
655	381	848	518	14817	6	23	16	34	18	5	15617	Yes
656	78	499	519	14452	3	24	4	20	16	5	16052	Yes
657	58	467	520	13295	8	17	3	19	16	5	14895	Yes
658	577	973	521	14579	2	23	24	39	15	5	16579	Yes
659	255	748	522	13068	5	23	11	30	19	5	13468	Yes
660	255	673	522	13068	5	23	11	27	16	5	14668	Yes
661	451	895	523	13089	1	20	19	36	17	5	14289	Yes
662	607	994	524	13339	7	19	25	40	15	5	15339	Yes
663	303	742	525	14555	3	17	13	30	17	5	15755	Yes
664	133	545	526	13774	8	20	6	22	16	5	15374	Yes
665	582	997	527	13887	7	22	24	40	16	5	15487	Yes
666	582	972	527	13887	7	22	24	39	15	5	15887	Yes
667	403	796	528	14005	3	21	17	32	15	5	16005	Yes
668	2	518	529	13062	2	18	1	21	20	5	13062	Yes
669	134	621	530	13225	9	21	6	25	19	5	13625	Yes
670	355	775	531	13151	5	25	15	31	16	5	14751	Yes
671	355	875	531	13151	5	25	15	35	20	5	13151	Yes
672	579	970	532	14687	4	20	24	39	15	5	16687	Yes
673	81	500	533	13119	6	25	4	20	16	5	14719	Yes
674	134	623	534	14566	9	23	6	25	19	5	14966	Yes
675	105	544	535	14893	5	19	5	22	17	5	16093	Yes
676	453	867	536	14555	3	17	19	35	16	5	16155	Yes
677	453	917	536	14555	3	17	19	37	18	5	15355	Yes
678	54	444	537	14494	4	19	3	18	15	5	16494	Yes
679	54	519	537	14494	4	19	3	21	18	5	15294	Yes
680	554	972	538	14266	4	22	23	39	16	5	15866	Yes
681	107	547	539	13887	7	22	5	22	17	5	15087	Yes
682	484	893	540	13548	9	18	20	36	16	5	15148	Yes
683	602	994	541	13373	2	19	25	40	15	5	15373	Yes
684	181	670	542	14140	6	20	8	27	19	5	14540	Yes
685	132	567	543	13023	7	17	6	23	17	5	14223	Yes
686	527	992	544	13299	2	17	22	40	18	5	14099	Yes
687	431	819	545	14790	6	19	18	33	15	5	16790	Yes
688	431	944	545	14790	6	19	18	38	20	5	14790	Yes
689	504	922	546	14266	4	22	21	37	16	5	15866	Yes
690	358	749	547	13286	8	24	15	30	15	5	15286	Yes
691	358	849	547	13286	8	24	15	34	19	5	13686	Yes
692	428	871	548	14005	3	21	18	35	17	5	15205	Yes
693	408	867	549	13295	8	17	17	35	18	5	14095	Yes
694	258	696	550	13229	8	21	11	28	17	5	14429	Yes
695	258	721	550	13229	8	21	11	29	18	5	14029	Yes
696	132	649	551	14702	7	24	6	26	20	5	14702	Yes
697	578	998	552	14916	3	23	24	40	16	5	16516	Yes
698	34	497	553	13713	9	22	2	20	18	5	14513	Yes
699	304	717	554	13767	4	17	13	29	16	5	15367	Yes
700	304	817	554	13767	4	17	13	33	20	5	13767	Yes
701	282	742	555	13023	7	17	12	30	18	5	13823	Yes
702	229	720	556	14687	4	20	10	29	19	5	15087	Yes
703	59	568	557	13548	9	18	3	23	20	5	13548	Yes
704	334	818	558	13548	9	18	14	33	19	5	13948	Yes
705	453	848	559	14916	3	23	19	34	15	5	16916	Yes
706	351	745	560	13089	1	20	15	30	15	5	15089	Yes
707	457	869	561	13339	7	19	19	35	16	5	14939	Yes
708	459	875	562	14278	9	25	19	35	16	5	15878	Yes
709	9	444	563	14122	9	19	1	18	17	5	15322	Yes
710	176	696	564	14700	1	21	8	28	20	5	14700	Yes
711	378	792	565	14555	3	17	16	32	16	5	16155	Yes
712	131	567	566	13511	6	17	6	23	17	5	14711	Yes
713	555	973	567	13068	5	23	23	39	16	5	14668	Yes
714	582	967	568	13023	7	17	24	39	15	5	15023	Yes
715	301	799	569	13912	1	24	13	32	19	5	14312	Yes
716	307	723	570	14994	7	23	13	29	16	5	16594	Yes
717	334	719	571	14122	9	19	14	29	15	5	16122	Yes
718	132	618	572	14075	7	18	6	25	19	5	14475	Yes
719	132	518	572	14075	7	18	6	21	15	5	16075	Yes
720	227	643	573	13062	2	18	10	26	16	5	14662	Yes
721	528	999	574	14452	3	24	22	40	18	5	15252	Yes
722	528	949	574	14452	3	24	22	38	16	5	16052	Yes
723	105	500	575	13151	5	25	5	20	15	5	15151	Yes
724	531	920	576	14140	6	20	22	37	15	5	16140	Yes
725	178	669	577	13026	3	19	8	27	19	5	13426	Yes
726	504	918	578	13428	4	18	21	37	16	5	15028	Yes
727	401	925	579	13655	1	25	17	37	20	5	13655	Yes
728	401	800	579	13655	1	25	17	32	15	5	15655	Yes
729	552	968	580	13062	2	18	23	39	16	5	14662	Yes
730	109	520	581	13140	9	20	5	21	16	5	14740	Yes
731	304	822	582	14266	4	22	13	33	20	5	14266	Yes
732	229	693	583	13428	4	18	10	28	18	5	14228	Yes
733	79	547	584	14266	4	22	4	22	18	5	15066	Yes
734	502	999	585	14998	2	24	21	40	19	5	15398	Yes
735	280	743	586	13060	5	18	12	30	18	5	13860	Yes
736	551	999	587	13912	1	24	23	40	17	5	15112	Yes
737	431	870	588	14140	6	20	18	35	17	5	15340	Yes
738	206	645	589	14140	6	20	9	26	17	5	15340	Yes
739	582	1000	590	13326	7	25	24	40	16	5	14926	Yes
740	377	794	591	13373	2	19	16	32	16	5	14973	Yes
741	377	894	591	13373	2	19	16	36	20	5	13373	Yes
742	409	819	592	14122	9	19	17	33	16	5	15722	Yes
743	452	874	593	14998	2	24	19	35	16	5	16598	Yes
744	452	924	593	14998	2	24	19	37	18	5	15798	Yes
745	233	724	594	13286	8	24	10	29	19	5	13686	Yes
746	233	749	594	13286	8	24	10	30	20	5	13286	Yes
747	355	875	595	13151	5	25	15	35	20	5	13151	Yes
748	359	872	596	13713	9	22	15	35	20	5	13713	Yes
749	357	842	597	13023	7	17	15	34	19	5	13423	Yes
750	26	517	598	14432	1	17	2	21	19	5	14832	Yes
751	26	492	598	14432	1	17	2	20	18	5	15232	Yes
752	1	467	599	14432	1	17	1	19	18	5	15232	Yes
753	101	548	600	13355	1	23	5	22	17	5	14555	Yes
754	407	795	601	13835	7	20	17	32	15	5	15835	Yes
755	584	971	602	13225	9	21	24	39	15	5	15225	Yes
756	380	896	603	13797	5	21	16	36	20	5	13797	Yes
757	502	918	604	13062	2	18	21	37	16	5	14662	Yes
758	482	924	605	14702	7	24	20	37	17	5	15902	Yes
759	528	975	606	14873	3	25	22	39	17	5	16073	Yes
760	528	950	606	14873	3	25	22	38	16	5	16473	Yes
761	283	669	607	13408	8	19	12	27	15	5	15408	Yes
762	283	694	607	13408	8	19	12	28	16	5	15008	Yes
763	427	871	608	14931	2	21	18	35	17	5	16131	Yes
764	531	973	609	14817	6	23	22	39	17	5	16017	Yes
765	133	621	610	13229	8	21	6	25	19	5	13629	Yes
766	233	618	611	13155	8	18	10	25	15	5	15155	Yes
767	233	693	611	13155	8	18	10	28	18	5	13955	Yes
768	480	895	612	13980	5	20	20	36	16	5	15580	Yes
769	255	718	613	13060	5	18	11	29	18	5	13860	Yes
770	478	974	614	14452	3	24	20	39	19	5	14852	Yes
771	134	522	615	13713	9	22	6	21	15	5	15713	Yes
772	134	547	615	13713	9	22	6	22	16	5	15313	Yes
773	252	724	616	14998	2	24	11	29	18	5	15798	Yes
774	252	674	616	14998	2	24	11	27	16	5	16598	Yes
775	501	895	617	13089	1	20	21	36	15	5	15089	Yes
776	228	742	618	14555	3	17	10	30	20	5	14555	Yes
777	228	717	618	14555	3	17	10	29	19	5	14955	Yes
778	358	799	619	13286	8	24	15	32	17	5	14486	Yes
779	326	750	620	13655	1	25	14	30	16	5	15255	Yes
780	282	744	621	13339	7	19	12	30	18	5	14139	Yes
781	356	742	622	13511	6	17	15	30	15	5	15511	Yes
782	306	694	623	14790	6	19	13	28	15	5	16790	Yes
783	331	720	624	14140	6	20	14	29	15	5	16140	Yes
784	427	898	625	14579	2	23	18	36	18	5	15379	Yes
785	127	525	626	13959	2	25	6	21	15	5	15959	Yes
786	127	625	626	13959	2	25	6	25	19	5	14359	Yes
787	359	848	627	14566	9	23	15	34	19	5	14966	Yes
788	359	873	627	14566	9	23	15	35	20	5	14566	Yes
789	453	875	628	14873	3	25	19	35	16	5	16473	Yes
790	453	850	628	14873	3	25	19	34	15	5	16873	Yes
791	404	899	629	13282	4	24	17	36	19	5	13682	Yes
792	330	848	630	13068	5	23	14	34	20	5	13068	Yes
793	406	918	631	14903	6	18	17	37	20	5	14903	Yes
794	406	868	631	14903	6	18	17	35	18	5	15703	Yes
795	84	494	632	14122	9	19	4	20	16	5	15722	Yes
796	133	575	633	13994	8	25	6	23	17	5	15194	Yes
797	133	600	633	13994	8	25	6	24	18	5	14794	Yes
798	483	871	634	13229	8	21	20	35	15	5	15229	Yes
799	483	896	634	13229	8	21	20	36	16	5	14829	Yes
800	483	946	634	13229	8	21	20	38	18	5	14029	Yes
801	582	994	635	13339	7	19	24	40	16	5	14939	Yes
802	484	894	636	14122	9	19	20	36	16	5	15722	Yes
803	484	994	636	14122	9	19	20	40	20	5	14122	Yes
804	457	920	637	13835	7	20	19	37	18	5	14635	Yes
805	482	973	638	14994	7	23	20	39	19	5	15394	Yes
806	77	593	639	13062	2	18	4	24	20	5	13062	Yes
807	77	468	639	13062	2	18	4	19	15	5	15062	Yes
808	253	668	640	13264	3	18	11	27	16	5	14864	Yes
809	253	718	640	13264	3	18	11	29	18	5	14064	Yes
810	407	842	641	13023	7	17	17	34	17	5	14223	Yes
811	407	792	641	13023	7	17	17	32	15	5	15023	Yes
812	53	442	642	14555	3	17	3	18	15	5	16555	Yes
813	381	823	643	14817	6	23	16	33	17	5	16017	Yes
814	379	795	644	14687	4	20	16	32	16	5	16287	Yes
815	379	770	644	14687	4	20	16	31	15	5	16687	Yes
816	103	618	645	13264	3	18	5	25	20	5	13264	Yes
817	381	899	646	13614	6	24	16	36	20	5	13614	Yes
818	557	997	647	13887	7	22	23	40	17	5	15087	Yes
819	255	717	648	13452	5	17	11	29	18	5	14252	Yes
820	357	767	649	13023	7	17	15	31	16	5	14623	Yes
821	182	621	650	14387	7	21	8	25	17	5	15587	Yes
822	501	900	651	13655	1	25	21	36	15	5	15655	Yes
823	83	550	652	13994	8	25	4	22	18	5	14794	Yes
824	83	500	652	13994	8	25	4	20	16	5	15594	Yes
825	354	874	653	13282	4	24	15	35	20	5	13282	Yes
826	354	799	653	13282	4	24	15	32	17	5	14482	Yes
827	406	795	654	14140	6	20	17	32	15	5	16140	Yes
828	27	500	655	13959	2	25	2	20	18	5	14759	Yes
829	251	668	656	13840	1	18	11	27	16	5	15440	Yes
830	427	896	657	14931	2	21	18	36	18	5	15731	Yes
831	427	821	657	14931	2	21	18	33	15	5	16931	Yes
832	607	995	658	13835	7	20	25	40	15	5	15835	Yes
833	9	517	659	14405	9	17	1	21	20	5	14405	Yes
834	355	843	660	13060	5	18	15	34	19	5	13460	Yes
835	302	797	661	14927	2	22	13	32	19	5	15327	Yes
836	157	675	662	13326	7	25	7	27	20	5	13326	Yes
837	454	923	663	14117	4	23	19	37	18	5	14917	Yes
838	401	798	664	13355	1	23	17	32	15	5	15355	Yes
839	283	672	665	13967	8	22	12	27	15	5	15967	Yes
840	355	769	666	14893	5	19	15	31	16	5	16493	Yes
841	355	819	666	14893	5	19	15	33	18	5	15693	Yes
842	355	744	666	14893	5	19	15	30	15	5	16893	Yes
843	509	950	667	14278	9	25	21	38	17	5	15478	Yes
844	155	672	668	14738	5	22	7	27	20	5	14738	Yes
845	334	818	669	13548	9	18	14	33	19	5	13948	Yes
846	334	718	669	13548	9	18	14	29	15	5	15548	Yes
847	9	425	670	14278	9	25	1	17	16	5	15878	Yes
848	9	500	670	14278	9	25	1	20	19	5	14678	Yes
849	329	825	671	14312	4	25	14	33	19	5	14712	Yes
850	154	572	672	14266	4	22	7	23	16	5	15866	Yes
851	483	970	673	13774	8	20	20	39	19	5	14174	Yes
852	284	694	674	14122	9	19	12	28	16	5	15722	Yes
853	278	695	675	13922	3	20	12	28	16	5	15522	Yes
854	282	718	676	14075	7	18	12	29	17	5	15275	Yes
855	230	646	677	13797	5	21	10	26	16	5	15397	Yes
856	33	472	678	13967	8	22	2	19	17	5	15167	Yes
857	155	668	679	13060	5	18	7	27	20	5	13060	Yes
858	478	921	680	14005	3	21	20	37	17	5	15205	Yes
859	477	867	681	13299	2	17	20	35	15	5	15299	Yes
860	477	992	681	13299	2	17	20	40	20	5	13299	Yes
861	558	994	682	13408	8	19	23	40	17	5	14608	Yes
862	428	820	683	13922	3	20	18	33	15	5	15922	Yes
863	401	917	684	14432	1	17	17	37	20	5	14432	Yes
864	401	867	684	14432	1	17	17	35	18	5	15232	Yes
865	284	699	685	13886	9	24	12	28	16	5	15486	Yes
866	284	774	685	13886	9	24	12	31	19	5	14286	Yes
867	6	442	686	13511	6	17	1	18	17	5	14711	Yes
868	377	819	687	13373	2	19	16	33	17	5	14573	Yes
869	377	769	687	13373	2	19	16	31	15	5	15373	Yes
870	377	894	687	13373	2	19	16	36	20	5	13373	Yes
871	580	992	688	13452	5	17	24	40	16	5	15052	Yes
872	378	821	689	14005	3	21	16	33	17	5	15205	Yes
873	534	967	690	14405	9	17	22	39	17	5	15605	Yes
874	534	917	690	14405	9	17	22	37	15	5	16405	Yes
875	57	522	691	13887	7	22	3	21	18	5	14687	Yes
876	55	447	692	14738	5	22	3	18	15	5	16738	Yes
877	329	821	693	14710	4	21	14	33	19	5	15110	Yes
878	329	796	693	14710	4	21	14	32	18	5	15510	Yes
879	454	973	694	14117	4	23	19	39	20	5	14117	Yes
880	458	849	695	13286	8	24	19	34	15	5	15286	Yes
881	458	949	695	13286	8	24	19	38	19	5	13686	Yes
882	226	720	696	13089	1	20	10	29	19	5	13489	Yes
883	328	821	697	14005	3	21	14	33	19	5	14405	Yes
884	328	746	697	14005	3	21	14	30	16	5	15605	Yes
885	203	668	698	13264	3	18	9	27	18	5	14064	Yes
886	79	494	699	14494	4	19	4	20	16	5	16094	Yes
887	128	573	700	14916	3	23	6	23	17	5	16116	Yes
888	307	692	701	13023	7	17	13	28	15	5	15023	Yes
889	404	872	702	14266	4	22	17	35	18	5	15066	Yes
890	404	847	702	14266	4	22	17	34	17	5	15466	Yes
891	58	546	703	13229	8	21	3	22	19	5	13629	Yes
892	304	692	704	13767	4	17	13	28	15	5	15767	Yes
893	326	825	705	13655	1	25	14	33	19	5	14055	Yes
894	334	722	706	13713	9	22	14	29	15	5	15713	Yes
895	529	974	707	13282	4	24	22	39	17	5	14482	Yes
896	77	574	708	14998	2	24	4	23	19	5	15398	Yes
897	604	996	709	14710	4	21	25	40	15	5	16710	Yes
898	380	899	710	14686	5	24	16	36	20	5	14686	Yes
899	453	970	711	13922	3	20	19	39	20	5	13922	Yes
900	182	567	712	13023	7	17	8	23	15	5	15023	Yes
901	102	574	713	14998	2	24	5	23	18	5	15798	Yes
902	431	850	714	13119	6	25	18	34	16	5	14719	Yes
903	431	925	714	13119	6	25	18	37	19	5	13519	Yes
904	533	967	715	13295	8	17	22	39	17	5	14495	Yes
905	533	992	715	13295	8	17	22	40	18	5	14095	Yes
906	584	973	716	14566	9	23	24	39	15	5	16566	Yes
907	103	594	717	13026	3	19	5	24	19	5	13426	Yes
908	452	971	718	14931	2	21	19	39	20	5	14931	Yes
909	180	598	719	13068	5	23	8	24	16	5	14668	Yes
910	180	673	719	13068	5	23	8	27	19	5	13468	Yes
911	502	948	720	14579	2	23	21	38	17	5	15779	Yes
912	102	623	721	14579	2	23	5	25	20	5	14579	Yes
913	376	823	722	13355	1	23	16	33	17	5	14555	Yes
914	376	898	722	13355	1	23	16	36	20	5	13355	Yes
915	205	720	723	13980	5	20	9	29	20	5	13980	Yes
916	6	470	724	14140	6	20	1	19	18	5	14940	Yes
917	178	624	725	14452	3	24	8	25	17	5	15652	Yes
918	406	919	726	14790	6	19	17	37	20	5	14790	Yes
919	451	972	727	13375	1	22	19	39	20	5	13375	Yes
920	33	549	728	13286	8	24	2	22	20	5	13286	Yes
921	258	697	729	13967	8	22	11	28	17	5	15167	Yes
922	201	645	730	13089	1	20	9	26	17	5	14289	Yes
923	556	997	731	14682	6	22	23	40	17	5	15882	Yes
924	6	418	732	14903	6	18	1	17	16	5	16503	Yes
925	526	995	733	13089	1	20	22	40	18	5	13889	Yes
